,agent_buy_0,agent_buy_1,agent_buy_2,agent_buy_3,agent_buy_4,agent_buy_5,agent_buy_6,agent_buy_7,agent_buy_8,agent_buy_9,agent_buy_10,agent_buy_11,agent_buy_12,agent_buy_13,agent_buy_14,agent_buy_15,agent_buy_16,agent_buy_17,agent_buy_18,agent_buy_19,agent_buy_20,agent_buy_21,agent_buy_22,agent_buy_23,agent_sell_0,agent_sell_1,agent_sell_2,agent_sell_3,agent_sell_4,agent_sell_5,agent_sell_6,agent_sell_7,agent_sell_8,agent_sell_9,agent_sell_10,agent_sell_11,agent_sell_12,agent_sell_13,agent_sell_14,agent_sell_15,agent_sell_16,agent_sell_17,agent_sell_18,agent_sell_19,agent_sell_20,agent_sell_21,agent_sell_22,agent_sell_23,prosumer_response_0,prosumer_response_1,prosumer_response_2,prosumer_response_3,prosumer_response_4,prosumer_response_5,prosumer_response_6,prosumer_response_7,prosumer_response_8,prosumer_response_9,prosumer_response_10,prosumer_response_11,prosumer_response_12,prosumer_response_13,prosumer_response_14,prosumer_response_15,prosumer_response_16,prosumer_response_17,prosumer_response_18,prosumer_response_19,prosumer_response_20,prosumer_response_21,prosumer_response_22,prosumer_response_23,prosumer_name,step,year,day,battery_num,pv_size,reward
0,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,149.6948132692824,137.09221563838798,144.47970187262823,117.31809139001071,158.50468245113913,153.52014786789616,162.24492125405735,176.64248645835676,150.39768061910078,119.971063091615,72.85445970051339,15.499774186055795,93.7099039270976,63.13304963428057,83.4507238451191,-31.34462959487557,-8.747032936780752,-12.869956627003031,-7.199483210856962,-10.401217345112535,160.28802927116624,135.73099045835517,115.1510710313873,81.19892422825149,Hog_office_Sydney,0,2016,1,50,36.0466151886784,429.2603038958432
1,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,95.98356874007688,91.48376067557605,105.04981163943538,103.79657469216522,110.25258026502294,93.7048105990239,98.04907552670849,108.11425596007255,90.77161722602446,14.591804648136502,-10.776137142510937,7.821864239707121,-43.92500951486913,14.888651281862016,46.84504565569458,52.15607242510323,107.63902054575267,124.33272886246162,129.01723895073744,129.40119057611187,105.32389238205377,103.99989870584912,106.256907477217,102.09518877684376,Hog_office_Sydney,1,2016,2,50,36.0466151886784,39.693700235641245
2,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,102.97773492432269,95.98231805919633,81.50769155278132,94.86097986172989,91.20344728416275,97.655562612417,98.38422117638905,100.85540144338087,86.49972963681674,43.52952678446016,56.72829800358505,105.93060204114794,89.58098051235795,128.48147811774177,63.65847979198769,89.38527152509634,119.6672319892823,120.31111230356612,127.30546846903263,119.51096394067953,135.12749136426976,144.29460897162264,123.47072951603224,133.62479721153065,Hog_office_Sydney,2,2016,3,50,36.0466151886784,13.78754425978559
3,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,151.20659785787456,173.26746307961776,195.52070087197768,170.7563987423713,168.9389395232234,179.1107772747771,161.48034232562696,183.25288178246308,186.55089936927683,121.23816174821802,108.7042588361463,44.280772919386834,73.35994658971244,110.2960742187071,103.842123960451,12.125376236342383,28.9991655546809,20.214392599899416,24.97024191291984,22.183855173295353,135.12204358405717,155.8456265136343,151.2053236080935,124.07315420150394,Hog_office_Sydney,3,2016,4,50,36.0466151886784,549.1156826925935
4,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,165.68708996318293,135.6739658722454,124.99471672204429,167.51713253424887,160.90756043698258,140.7752019798796,165.99503702397126,164.53216418207188,165.14131620019526,91.50005571433559,111.07543924906685,57.49256145310411,117.22421975282134,101.19304686241837,103.49276865405463,14.310045045637091,5.855875255851645,16.85888954146413,10.653939432667022,8.16221101374803,138.3922036818454,140.9690076638426,139.48444720585275,111.02836607852336,Hog_office_Sydney,4,2016,5,50,36.0466151886784,560.9343750702424
5,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,155.09796575891266,144.6067404342358,146.7326698687628,136.86656557334388,131.17254060131,148.95501591612174,120.99667854006823,160.41975661437172,191.27165789864046,182.34774206388468,162.3852547780917,123.71884012971789,208.7620421466711,179.1724201795765,224.42183424335332,24.719383924715167,29.30638236633236,32.491588721403,22.59956735542735,18.839674157056233,140.5605602829632,122.59152156372664,126.82241819066553,104.50183904246944,Hog_office_Sydney,5,2016,6,50,36.0466151886784,445.67000910228035
6,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,157.60494440177266,166.95895510123177,150.8554315254265,141.02186503201102,154.45750570012473,143.8230293596576,144.55720746464814,163.78149942838309,212.201072337332,172.77688320638956,191.78752321580558,182.5375260704888,187.1464232149414,162.73883158386818,156.18444830682887,44.36360182531749,16.46366912162454,28.70595282747116,20.07709611453703,19.69094299148154,155.81769964675433,142.1680468343651,138.2251526726922,101.44047362999832,Hog_office_Sydney,6,2016,7,50,36.0466151886784,437.2944827356714
7,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.1223087999999999,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.07417119999999994,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,155.44222886504673,153.12174683622317,154.32640791582432,137.1573998787457,139.26901733040043,147.13640660578398,135.86567737163912,166.69688432929817,210.7847669714889,207.04687732483882,216.08657943748912,173.9455446853966,178.86073544688927,194.02125804559475,159.3422321252909,21.47782466742331,12.826705003740226,21.69126959758922,16.813737874364968,13.518338675397835,142.26055372681708,128.5086880570919,146.13719706273085,99.62788378799951,Hog_office_Sydney,7,2016,8,50,36.0466151886784,497.00920757734275
8,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,111.42131850754677,106.13282912157337,119.8171620793726,93.15874043396872,102.1270882529038,111.19896800404797,119.22914042478085,116.67766417012135,84.82987865176405,2.877050863188501,68.61789366446608,114.7136168121402,94.06850067517327,45.84866020929216,18.629177366762057,66.54767901706676,128.7447622682023,140.14461741657692,112.00133878363052,150.43426293355427,124.60801684398183,143.18844311565402,126.57489621345997,110.36529169719549,Hog_office_Sydney,8,2016,9,50,36.0466151886784,26.49642188954158
9,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.0300294,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,0.018210599999999997,97.50922968268989,92.93981793540696,102.7853716160992,101.53947548753358,101.92671874063528,108.37368040459413,114.43178300175705,126.25111250754982,85.40858605702134,28.391717919008066,28.501992217746427,9.747897475936165,13.69380904439052,-9.090819942903174,-5.729586655710437,69.4257209148087,110.62534048512167,129.70902285042374,92.41195811131169,119.88012715311255,123.92850575158025,106.65134471512074,114.28398688648176,103.25181361107323,Hog_office_Sydney,9,2016,10,50,36.0466151886784,48.39652504224841
